service_date,vehicle_id,route_id,direction_id,trip_id,stop_id,stop_sequence,scheduled_arrival_time,scheduled_departure_time,actual_arrival_time,actual_departure_time,stop_type,apc_ons,apc_offs,apc_load,lift,longitude,latitude,shape_dist_traveled
20250806,4221,72,0,24345434,3209,63,17:23:32,17:23:32,17:26:21,17:26:37,0,0,1,10,,-122.60464333333333,45.56281666666667,55787.40336
20250806,4221,72,0,24345434,3205,64,17:24:13,17:24:13,17:27:04,17:27:04,4,0,0,10,,-122.60948666666667,45.56278833333333,57007.87584
20250806,4221,72,0,24345434,3201,65,17:25:04,17:25:04,17:27:35,17:27:35,4,0,0,10,,-122.61555333333334,45.562821666666665,58543.30896
20250806,4221,72,0,24345434,3200,66,17:25:44,17:25:44,17:27:59,17:28:21,0,0,1,9,,-122.62004,45.56288,59763.78144
20250806,4221,72,0,24345434,3197,67,17:26:11,17:26:11,17:28:43,17:28:43,4,0,0,9,,-122.62356166666666,45.562803333333335,60567.58724
20250806,4221,72,0,24345434,3196,68,17:26:38,17:26:38,17:29:06,17:29:06,4,0,0,9,,-122.62650666666667,45.562776666666664,61374.67388
20250806,4221,72,0,24345434,3194,69,17:26:55,17:26:55,17:29:20,17:29:20,4,0,0,9,,-122.62866333333334,45.56276,61889.76576
20250806,4221,72,0,24345434,,,,,17:29:36,17:29:57,2,0,0,9,,-122.630285,45.562758333333335,
20250806,4221,72,0,24345434,3192,70,17:27:40,17:27:40,17:30:12,17:30:24,0,1,0,10,,-122.63113333333334,45.562758333333335,62562.33796
20250806,4221,72,0,24345434,3189,71,17:28:25,17:28:25,17:30:48,17:31:27,0,0,1,9,,-122.63376666666667,45.562735,63234.91016
20250806,4221,72,0,24345434,7328,72,17:29:13,17:29:13,17:31:55,17:31:55,4,0,0,9,,-122.634935,45.56160166666667,63950.13328
20250806,4221,72,0,24345434,14654,73,17:30:21,17:30:21,17:32:49,17:32:49,4,0,0,9,,-122.63552333333334,45.559023333333336,64967.19368
20250806,4221,72,0,24345434,64,74,17:31:04,17:31:04,17:33:10,17:33:26,0,1,0,10,,-122.637715,45.55905666666666,65623.36168
20250806,4221,72,0,24345434,61,75,17:31:56,17:31:56,17:33:55,17:34:11,0,1,0,11,,-122.64077166666667,45.559081666666664,66397.63992
20250806,4221,72,0,24345434,11472,76,17:32:46,17:32:46,17:34:37,17:34:37,4,0,0,11,,-122.64426666666667,45.559088333333335,67152.23312
20250806,4221,72,0,24345434,55,77,17:33:37,17:33:37,17:35:01,17:35:01,4,0,0,11,,-122.64751,45.55910333333333,67903.54548
20250806,4221,72,0,24345434,53,78,17:34:25,17:34:25,17:35:27,17:35:27,4,0,0,11,,-122.65031666666667,45.55912,68631.89196
20250806,4221,72,0,24345434,51,79,17:35:17,17:35:17,17:35:51,17:35:51,4,0,0,11,,-122.65276833333333,45.55912166666667,69402.88936
20250806,4221,72,0,24345434,49,80,17:35:50,17:35:50,17:36:06,17:36:06,4,0,0,11,,-122.65470166666667,45.559126666666664,69901.57704
20250806,4221,72,0,24345434,70,81,17:36:24,17:36:24,17:36:19,17:36:36,0,0,3,8,,-122.65642666666666,45.55913666666667,70406.8264
20250806,4221,72,0,24345434,,,,,17:36:58,17:37:10,3,0,0,8,,-122.65824333333333,45.55914166666667,
20250806,4221,72,0,24345434,10184,82,17:36:57,17:36:57,17:37:17,17:37:17,4,0,0,8,,-122.65852833333334,45.559145,70902.23324
20250806,4221,72,0,24345434,5890,83,17:38:00,17:38:00,17:37:55,17:38:14,0,0,4,4,,-122.66147333333333,45.55957,71850.396
20250806,4221,72,0,24345434,,,,,17:38:54,17:39:38,2,0,0,4,,-122.66146,45.562601666666666,
20250806,4221,72,0,24345434,10957,84,17:39:43,17:39:43,17:40:03,17:40:16,0,1,0,5,,-122.66242666666666,45.56280833333334,73300.52728
20250806,4221,72,0,24345434,,,,,17:40:51,17:41:10,3,0,0,5,,-122.66674666666667,45.56275333333333,
20250806,4221,72,0,24345434,3184,85,17:41:30,17:41:30,17:41:31,17:41:47,0,0,2,3,,-122.66832166666667,45.56277166666667,74806.43284
20250806,4221,72,0,24345434,3157,86,17:42:29,17:42:29,17:42:14,17:42:34,0,1,1,3,,-122.67150833333334,45.562736666666666,75626.64284
20250806,4221,72,0,24345434,3154,87,17:43:28,17:43:28,17:43:01,17:43:20,0,1,2,2,,-122.67479,45.56272,76456.69536
20250806,4221,72,0,24345434,3174,88,17:44:04,17:44:04,17:43:38,17:43:38,4,0,0,2,,-122.676945,45.562706666666664,76968.5064
20250806,4221,72,0,24345434,3170,89,17:45:38,17:45:38,17:44:11,17:46:00,0,1,2,1,,-122.68194833333334,45.56271,78287.40408
20250806,4221,72,0,24345434,3159,90,17:46:18,17:46:18,17:46:24,17:46:24,4,0,0,1,,-122.68465166666667,45.562713333333335,78982.94216
20250806,4221,72,0,24345434,3163,91,17:46:56,17:46:56,17:46:56,17:46:56,4,0,0,1,,-122.68739333333333,45.56272833333333,79658.7952
20250806,4221,72,0,24345434,3180,92,17:47:37,17:47:37,17:47:21,17:47:31,0,0,1,0,,-122.690165,45.562775,80367.45664
20250806,4221,72,0,24345434,3161,93,17:48:11,17:48:11,17:47:50,17:47:50,4,0,0,0,,-122.69225,45.562775,80967.85036
20250806,4221,72,0,24345434,3167,94,17:49:10,17:49:10,17:48:44,17:48:44,4,0,0,0,,-122.69572666666667,45.56214,81991.47244
20250806,4221,72,0,24345434,2227,95,17:49:59,17:49:59,17:49:04,17:49:04,4,0,0,0,,-122.69458,45.55994,82854.33336
20250806,4221,72,0,24345434,,,,,17:49:36,17:50:36,3,0,0,0,,-122.69309666666666,45.556491666666666,
20250806,4221,72,0,24345434,2161,96,17:54:10,17:54:10,17:51:50,17:51:50,4,0,0,0,,-122.69859333333333,45.55627333333333,87257.22064
20250806,4221,72,0,24345434,,,,,17:52:17,17:52:36,3,0,0,0,,-122.70284666666667,45.55773333333333,
20250806,4221,72,0,24345434,1041,97,17:58:00,17:58:00,17:54:03,17:54:03,0,0,0,0,,-122.704225,45.556725,91279.53048
20250806,4221,72,1,24345435,1041,0,18:27:00,18:27:00,18:28:35,18:28:35,0,0,0,0,,-122.70406666666666,45.556711666666665,0.0
20250806,4221,72,1,24345435,,,,,18:29:11,18:29:37,3,0,0,0,,-122.698545,45.55604833333334,
20250806,4221,72,1,24345435,9399,1,18:27:46,18:27:46,18:29:49,18:29:49,4,0,0,0,,-122.69795,45.555978333333336,1443.5696
20250806,4221,72,1,24345435,,,,,18:30:40,18:31:15,3,0,0,0,,-122.69199166666667,45.55534333333333,
20250806,4221,72,1,24345435,2195,2,18:29:02,18:29:02,18:31:32,18:31:32,4,0,0,0,,-122.69278,45.55629666666667,3805.7744
20250806,4221,72,1,24345435,2226,3,18:30:04,18:30:04,18:32:16,18:32:30,0,1,0,1,,-122.69465666666666,45.56054,5731.62748
20250806,4221,72,1,24345435,9403,4,18:30:36,18:30:36,18:33:07,18:33:07,4,0,0,1,,-122.69468833333333,45.562805,6732.28368
20250806,4221,72,1,24345435,3160,5,18:30:55,18:30:55,18:33:27,18:33:27,4,0,0,1,,-122.69220166666666,45.562783333333336,7326.11572
20250806,4221,72,1,24345435,3179,6,18:31:16,18:31:16,18:33:48,18:33:48,4,0,0,1,,-122.68975166666667,45.562733333333334,7985.56456
20250806,4221,72,1,24345435,3162,7,18:31:36,18:31:36,18:34:18,18:34:18,4,0,0,1,,-122.68724,45.56269833333333,8615.48584
20250806,4221,72,1,24345435,3158,8,18:31:58,18:31:58,18:34:43,18:34:43,4,0,0,1,,-122.68455166666666,45.562666666666665,9294.61972
20250806,4221,72,1,24345435,3169,9,18:32:53,18:32:53,18:35:28,18:36:39,0,5,2,4,1,-122.68171166666667,45.56261666666666,10150.918959999999
20250806,4221,72,1,24345435,3173,10,18:34:08,18:34:08,18:37:21,18:37:21,4,0,0,4,,-122.676865,45.56266333333333,11312.33632
20250806,4221,72,1,24345435,3153,11,18:34:41,18:34:41,18:37:39,18:38:08,0,3,0,7,,-122.67516666666667,45.56266333333333,11830.70904
20250806,4221,72,1,24345435,3171,12,18:35:14,18:35:14,18:38:26,18:38:44,0,1,1,7,,-122.673185,45.56267,12339.23924
20250806,4221,72,1,24345435,3156,13,18:35:43,18:35:43,18:38:59,18:39:15,0,1,0,8,,-122.67143333333334,45.562675,12798.55684
20250806,4221,72,1,24345435,3183,14,18:36:23,18:36:23,18:39:37,18:39:55,0,1,0,9,,-122.66897666666667,45.56267166666667,13415.35476
20250806,4221,72,1,24345435,,,,,18:40:18,18:40:40,3,0,0,9,,-122.667125,45.56269,
20250806,4221,72,1,24345435,3165,15,18:37:58,18:37:58,18:41:15,18:41:15,4,0,0,9,,-122.663385,45.56270833333333,14878.6094
20250806,4221,72,1,24345435,5927,16,18:38:35,18:38:35,18:41:37,18:42:04,0,0,2,7,,-122.661465,45.562356666666666,15465.87976
20250806,4221,72,1,24345435,,,,,18:42:45,18:43:19,3,0,0,7,,-122.66150333333333,45.559266666666666,
20250806,4221,72,1,24345435,46,17,18:40:00,18:40:00,18:43:33,18:43:50,0,1,1,7,,-122.66114666666667,45.55905,16778.21576
20250806,4221,72,1,24345435,11478,18,18:40:36,18:40:36,18:44:08,18:44:08,4,0,0,7,,-122.65837333333333,45.559085,17375.32864
20250806,4221,72,1,24345435,69,19,18:41:08,18:41:08,18:44:25,18:44:25,4,0,0,7,,-122.65645333333333,45.559083333333334,17903.54388
20250806,4221,72,1,24345435,48,20,18:41:38,18:41:38,18:44:41,18:44:41,4,0,0,7,,-122.65458833333334,45.55907833333333,18398.95072
20250806,4221,72,1,24345435,50,21,18:42:09,18:42:09,18:44:56,18:45:12,0,0,1,6,,-122.65282333333333,45.559061666666665,18910.76176
20250806,4221,72,1,24345435,52,22,18:42:54,18:42:54,18:45:36,18:46:32,0,0,1,5,,-122.6499,45.55904666666667,19645.66992
20250806,4221,72,1,24345435,54,23,18:43:40,18:43:40,18:46:59,18:46:59,4,0,0,5,,-122.64658333333334,45.55905833333333,20410.10564
20250806,4221,72,1,24345435,11471,24,18:44:25,18:44:25,18:47:21,18:47:21,4,0,0,5,,-122.64369833333333,45.55905,21158.13716
20250806,4221,72,1,24345435,60,25,18:45:11,18:45:11,18:47:47,18:47:47,4,0,0,5,,-122.640885,45.55903166666667,21912.73036
20250806,4221,72,1,24345435,63,26,18:45:58,18:45:58,18:48:14,18:48:14,4,0,0,5,,-122.637985,45.559025,22693.57028
20250806,4221,72,1,24345435,11722,27,18:46:45,18:46:45,18:48:46,18:48:46,4,0,0,5,,-122.63481,45.559306666666664,23471.12936
20250806,4221,72,1,24345435,7327,28,18:47:39,18:47:39,18:49:23,18:49:23,4,0,0,5,,-122.634865,45.56160833333333,24360.237
20250806,4221,72,1,24345435,7329,29,18:48:06,18:48:06,18:49:49,18:49:49,4,0,0,5,,-122.63457833333334,45.56274,24799.86956
20250806,4221,72,1,24345435,,,,,18:50:24,18:50:35,3,0,0,5,,-122.63117166666666,45.562706666666664,
20250806,4221,72,1,24345435,3191,30,18:49:19,18:49:19,18:50:56,18:50:56,4,0,0,5,,-122.63012166666667,45.562706666666664,26007.218679999998
20250806,4221,72,1,24345435,3193,31,18:49:43,18:49:43,18:51:06,18:51:06,4,0,0,5,,-122.62878833333333,45.56272,26404.20032
20250806,4221,72,1,24345435,3195,32,18:50:08,18:50:08,18:51:20,18:51:34,0,0,1,4,,-122.62671833333333,45.562711666666665,26929.13472
20250806,4221,72,1,24345435,3198,33,18:50:48,18:50:48,18:51:56,18:51:56,4,0,0,4,,-122.62361666666666,45.562755,27742.78304
20250806,4221,72,1,24345435,,,,,18:52:18,18:52:49,3,0,0,4,,-122.62081833333333,45.562763333333336,
20250806,4221,72,1,24345435,3199,34,18:51:33,18:51:33,18:53:08,18:53:08,4,0,0,4,,-122.619405,45.56276,28667.97992
20250806,4221,72,1,24345435,3144,35,18:52:24,18:52:24,18:53:28,18:53:28,4,0,0,4,,-122.61588333333333,45.56274833333333,29711.28704
20250806,4221,72,1,24345435,3204,36,18:53:47,18:53:47,18:54:09,18:54:23,0,0,1,3,,-122.60935,45.56267,31417.32384
20250806,4221,72,1,24345435,14181,37,18:54:50,18:54:50,18:54:59,18:55:40,0,0,2,1,1,-122.60418333333334,45.56267666666667,32719.81732
20250806,4221,72,1,24345435,3146,38,18:55:30,18:55:30,18:56:05,18:56:55,0,1,0,2,,-122.60102166666667,45.562686666666664,33533.46564
20250806,4221,72,1,24345435,3148,39,18:56:16,18:56:16,18:57:20,18:57:20,4,0,0,2,,-122.59741833333334,45.5627,34494.75176
20250806,4221,72,1,24345435,10600,40,18:57:00,18:57:00,18:57:43,18:57:43,4,0,0,2,,-122.59339333333334,45.562666666666665,35390.42108
20250806,4221,72,1,24345435,3211,41,18:58:12,18:58:12,18:58:37,18:58:50,0,1,0,3,,-122.58821666666667,45.56256,36856.95656
20250806,4221,72,1,24345435,3186,42,18:59:19,18:59:19,18:59:19,18:59:19,4,0,0,3,,-122.582945,45.56258833333333,38202.100959999996
20250806,4221,72,1,24345435,3185,43,19:00:02,19:00:02,18:59:41,19:04:03,0,3,1,5,,-122.579615,45.562556666666666,39064.96188
20250806,4221,72,1,24345435,8889,44,19:01:01,19:01:01,19:04:41,19:04:41,4,0,0,5,,-122.57863,45.559848333333335,40269.03016
20250806,4221,72,1,24345435,8064,45,19:01:29,19:01:29,19:04:56,19:04:56,4,0,0,5,,-122.578665,45.55825333333333,40839.89632
20250806,4221,72,1,24345435,8025,46,19:02:30,19:02:30,19:05:22,19:05:22,4,0,0,5,,-122.57871666666666,45.55485,42066.93048
20250806,4221,72,1,24345435,8038,47,19:03:10,19:03:10,19:05:47,19:07:27,0,2,3,4,,-122.57877,45.55266666666667,42880.5788
20250806,4221,72,1,24345435,7934,48,19:04:04,19:04:04,19:08:04,19:08:04,4,0,0,4,,-122.57881,45.549906666666665,43963.256
20250806,4221,72,1,24345435,7966,49,19:04:28,19:04:28,19:08:21,19:09:10,0,0,1,3,,-122.57885166666667,45.548431666666666,44455.382
20250806,4221,72,1,24345435,7992,50,19:05:04,19:05:04,19:09:37,19:09:37,4,0,0,3,,-122.57889166666666,45.546366666666664,45170.60512
20250806,4221,72,1,24345435,,,,,19:10:02,19:10:23,3,0,0,3,,-122.57893166666666,45.54465,
20250806,4221,72,1,24345435,8045,51,19:05:35,19:05:35,19:10:29,19:10:29,4,0,0,3,,-122.57893166666666,45.544628333333335,45803.80724
20250806,4221,72,1,24345435,8002,52,19:06:18,19:06:18,19:10:53,19:10:53,4,0,0,3,,-122.57897166666666,45.54229333333333,46679.79152
20250806,4221,72,1,24345435,8035,53,19:07:20,19:07:20,19:11:29,19:11:29,4,0,0,3,,-122.57904333333333,45.53872333333333,47939.634079999996
20250806,4221,72,1,24345435,8056,54,19:07:46,19:07:46,19:11:49,19:11:49,4,0,0,3,,-122.57907,45.53726,48464.56848
20250806,4221,72,1,24345435,8043,55,19:08:14,19:08:14,19:12:04,19:12:04,4,0,0,3,,-122.57909666666667,45.535848333333334,49019.03044
20250806,4221,72,1,24345435,8000,56,19:09:00,19:11:00,19:12:39,19:12:39,4,0,0,3,,-122.57913666666667,45.53322,49954.06984
20250806,4221,72,1,24345435,7978,57,19:11:42,19:11:42,19:13:02,19:13:02,4,0,0,3,,-122.57914333333333,45.530695,50803.8074
20250806,4221,72,1,24345435,7932,58,19:12:17,19:12:17,19:13:21,19:13:21,4,0,0,3,,-122.57915166666666,45.529086666666664,51519.03052
20250806,4221,72,1,24345435,7973,59,19:13:01,19:13:01,19:13:47,19:13:47,4,0,0,3,,-122.57915333333334,45.52623833333333,52424.54236
20250806,4221,72,1,24345435,,,,,19:14:10,19:14:22,3,0,0,3,,-122.57916166666666,45.5247,
20250806,4221,72,1,24345435,7956,60,19:13:34,19:13:34,19:14:31,19:14:31,4,0,0,3,,-122.57916,45.524285,53090.55288
20250806,4221,72,1,24345435,,,,,19:14:53,19:15:09,3,0,0,3,,-122.57916333333333,45.52291666666667,
20250806,4221,72,1,24345435,7937,61,19:14:06,19:14:06,19:15:18,19:15:18,4,0,0,3,,-122.57916333333333,45.52264,53750.00172
20250806,4221,72,1,24345435,7931,62,19:14:43,19:14:43,19:15:39,19:15:39,4,0,0,3,,-122.57916666666667,45.52070833333333,54494.7524
20250806,4221,72,1,24345435,8048,63,19:15:11,19:15:11,19:15:58,19:16:13,0,1,0,4,,-122.57918,45.5193,55072.18024
20250806,4221,72,1,24345435,7929,64,19:15:38,19:15:38,19:16:28,19:16:28,4,0,0,4,,-122.579085,45.51761166666667,55620.08052
20250806,4221,72,1,24345435,8066,65,19:16:11,19:16:11,19:16:47,19:17:07,0,2,0,6,,-122.579,45.51596,56295.93356
20250806,4221,72,1,24345435,8004,66,19:16:52,19:16:52,19:17:29,19:17:29,4,0,0,6,,-122.57886833333333,45.51363166666667,57122.70524
20250806,4221,72,1,24345435,7980,67,19:17:13,19:17:13,19:17:40,19:17:40,4,0,0,6,,-122.578805,45.512501666666665,57568.89948
20250806,4221,72,1,24345435,8008,68,19:18:01,19:18:01,19:18:02,19:18:02,4,0,0,6,,-122.578775,45.5097,58533.46644
20250806,4221,72,1,24345435,,,,,19:18:23,19:18:42,2,0,0,6,,-122.57877833333333,45.50792166666667,
20250806,4221,72,1,24345435,7923,69,19:18:48,19:18:48,19:18:58,19:18:58,4,0,2,4,,-122.57872833333333,45.507105,59494.75256
20250806,4221,72,1,24345435,,,,,19:19:20,19:19:46,3,0,0,4,,-122.57872833333333,45.505658333333336,
20250806,4221,72,1,24345435,7958,70,19:19:25,19:19:25,19:20:03,19:20:03,4,0,0,4,,-122.57873,45.50496,60259.18828
20250806,4221,72,1,24345435,7948,71,19:20:00,19:20:00,19:20:25,19:21:04,0,1,2,3,,-122.57880166666666,45.502645,60961.28804
20250806,4221,72,1,24345435,8062,72,19:21:19,19:21:19,19:21:30,19:21:30,4,0,0,3,,-122.57880166666666,45.50089666666667,61686.35368
20250806,4221,72,1,24345435,8053,73,19:21:58,19:21:58,19:21:40,19:21:40,4,0,0,3,,-122.57876333333333,45.49981833333333,62047.24608
20250806,4221,72,1,24345435,,,,,19:22:02,19:22:54,2,0,0,3,,-122.578835,45.497708333333335,
20250806,4221,72,1,24345435,8024,74,19:24:00,19:24:00,19:23:12,19:23:24,0,1,1,3,,-122.57887666666667,45.49711666666666,63166.01252
20250806,4221,72,1,24345435,13707,75,19:25:05,19:25:05,19:23:59,19:23:59,4,0,0,3,,-122.57888166666666,45.49364333333333,64475.06768
20250806,4221,72,1,24345435,8237,76,19:25:29,19:25:29,19:24:14,19:24:45,0,1,0,4,,-122.57890166666667,45.49218166666667,64973.75536
20250806,4221,72,1,24345435,7986,77,19:26:00,19:26:00,19:25:06,19:26:12,0,0,0,4,,-122.57897,45.490595,65593.83412
20250806,4221,72,1,24345435,8041,78,19:26:53,19:26:53,19:26:51,19:26:51,4,0,0,4,,-122.57896,45.48780166666667,66466.53756
20250806,4221,72,1,24345435,8030,79,19:27:24,19:27:24,19:27:06,19:27:06,4,0,0,4,,-122.57898666666667,45.48638666666667,66978.3486
20250806,4221,72,1,24345435,8009,80,19:28:03,19:28:03,19:27:23,19:27:23,4,0,0,4,,-122.57902,45.484775,67621.39324
20250806,4221,72,1,24345435,,,,,19:27:47,19:28:12,3,0,0,4,,-122.57904666666667,45.48327333333334,
20250806,4221,72,1,24345435,7965,81,19:28:32,19:28:32,19:28:16,19:28:16,4,0,0,4,,-122.57904666666667,45.483266666666665,68093.8342
20250806,4221,72,1,24345435,8028,82,19:29:29,19:29:29,19:28:50,19:28:50,4,0,0,4,,-122.57908833333333,45.480715000000004,69028.8736
20250806,4221,72,1,24345435,,,,,19:29:07,19:29:44,3,0,0,4,,-122.57911333333334,45.47966666666667,
20250806,4221,72,1,24345435,8060,83,19:30:01,19:30:01,19:29:54,19:29:54,4,0,0,4,,-122.57912166666667,45.479191666666665,69550.52716
20250806,4221,72,1,24345435,8058,84,19:30:41,19:30:41,19:30:10,19:30:10,4,0,0,4,,-122.579145,45.47756833333333,70203.41432
20250806,4221,72,1,24345435,7961,85,19:31:30,19:31:30,19:30:44,19:31:03,0,0,1,3,,-122.57924666666666,45.475658333333335,71010.50096
20250806,4221,72,1,24345435,7950,86,19:32:12,19:32:12,19:31:22,19:31:22,4,0,0,3,,-122.57918333333333,45.473636666666664,71702.7582
20250806,4221,72,1,24345435,8013,87,19:33:17,19:33:17,19:31:49,19:31:49,4,0,0,3,,-122.57916,45.47024666666667,72772.31204
20250806,4221,72,1,24345435,7963,88,19:34:00,19:34:00,19:32:06,19:36:17,0,1,1,3,,-122.57916166666666,45.46927,73474.4118
20250806,4221,72,1,24345435,7994,89,19:34:34,19:34:34,19:36:36,19:36:36,4,0,0,3,,-122.57915166666666,45.46745833333333,74146.984
20250806,4221,72,1,24345435,7954,90,19:35:27,19:35:27,19:36:59,19:36:59,4,0,0,3,,-122.57915,45.464263333333335,75183.72944
20250806,4221,72,1,24345435,7945,91,19:36:14,19:36:14,19:37:17,19:37:17,4,0,0,3,,-122.57914833333334,45.462091666666666,76112.20716
20250806,4221,72,1,24345435,7996,92,19:37:12,19:37:12,19:37:47,19:37:58,0,0,1,2,,-122.57920333333334,45.45851,77263.782
20250806,4221,72,1,24345435,7988,93,19:37:51,19:37:51,19:38:32,19:38:32,4,0,0,2,,-122.579235,45.456678333333336,78028.21772
20250806,4221,72,1,24345435,8018,94,19:38:28,19:38:28,19:38:56,19:39:07,0,2,0,4,,-122.57930166666667,45.45442666666667,78763.12587999999
20250806,4221,72,1,24345435,8016,95,19:39:33,19:39:33,19:39:37,19:39:37,4,0,0,4,,-122.579195,45.451208333333334,80029.53012
20250806,4221,72,1,24345435,,,,,19:40:12,19:40:51,3,0,0,4,,-122.57905,45.44716666666667,
20250806,4221,72,1,24345435,7990,96,19:40:53,19:40:53,19:41:06,19:41:20,0,0,2,2,,-122.57907833333333,45.446555,81610.895
20250806,4221,72,1,24345435,7921,97,19:41:36,19:41:36,19:41:40,19:41:40,4,0,0,2,,-122.579045,45.444293333333334,82473.75592
20250806,4221,72,1,24345435,7942,98,19:42:26,19:42:26,19:42:04,19:42:21,0,0,2,0,,-122.57906333333334,45.441536666666664,83444.88456
20250806,4221,72,1,24345435,,,,,19:42:54,19:43:03,3,0,0,0,,-122.57902,45.438426666666665,
20250806,4221,72,1,24345435,12921,99,19:45:00,19:45:00,19:44:45,19:44:45,4,0,0,0,,-122.57278166666667,45.437345,86486.22324
20250806,4221,72,1,24345435,13247,100,19:47:47,19:47:47,19:46:33,20:16:29,0,3,1,2,,-122.568385,45.43621,88353.0212
20250806,4221,72,1,24345435,13248,101,19:49:00,19:49:00,20:16:55,20:16:55,0,0,0,2,,-122.568582,45.43584,89166.66952
20250806,4221,72,0,24345436,13248,0,20:15:00,20:15:00,20:17:34,20:17:34,0,1,0,3,,-122.56856833333333,45.43574,0.0
20250806,4221,72,0,24345436,,,,,20:19:12,20:19:38,3,0,0,3,,-122.57275666666666,45.437376666666665,
20250806,4221,72,0,24345436,12922,1,20:18:00,20:18:00,20:20:02,20:20:29,0,2,0,5,,-122.57377833333334,45.43742666666667,1984.9082
20250806,4221,72,0,24345436,,,,,20:21:55,20:22:06,3,0,0,5,,-122.57858166666666,45.43832833333333,
20250806,4221,72,0,24345436,,,,,20:22:57,20:23:42,3,0,0,5,,-122.578805,45.44108166666667,
20250806,4221,72,0,24345436,7941,2,20:20:30,20:20:30,20:23:58,20:23:58,4,0,0,5,,-122.57879833333334,45.442185,4662.07364
20250806,4221,72,0,24345436,7920,3,20:21:23,20:21:23,20:24:19,20:24:37,0,1,0,6,,-122.57878833333334,45.44358666666667,5610.2364
20250806,4221,72,0,24345436,7918,4,20:22:39,20:22:39,20:25:19,20:25:19,4,0,0,6,,-122.57883166666667,45.44753333333333,6978.34668
20250806,4221,72,0,24345436,14028,5,20:23:40,20:23:40,20:25:54,20:27:29,0,7,0,13,,-122.57893333333334,45.450313333333334,8057.74304
20250806,4221,72,0,24345436,8017,6,20:25:07,20:25:07,20:28:43,20:29:04,0,1,0,14,,-122.57901166666667,45.454573333333336,9616.14204
20250806,4221,72,0,24345436,7995,7,20:26:31,20:26:31,20:29:52,20:30:16,0,2,0,16,,-122.57900833333333,45.45874166666667,11128.60928
20250806,4221,72,0,24345436,7946,8,20:27:23,20:27:23,20:30:45,20:30:45,4,0,0,16,,-122.57898166666666,45.461505,12053.80616
20250806,4221,72,0,24345436,7953,9,20:28:34,20:28:34,20:31:22,20:31:40,0,0,1,15,,-122.57897833333334,45.464733333333335,13313.64872
20250806,4221,72,0,24345436,7993,10,20:29:20,20:29:20,20:32:06,20:32:22,0,1,0,16,,-122.57897666666666,45.467101666666665,14143.70124
20250806,4221,72,0,24345436,7962,11,20:30:00,20:30:00,20:32:44,20:33:20,0,0,2,14,,-122.57898,45.46894833333333,14852.36268
20250806,4221,72,0,24345436,,,,,20:33:39,20:33:48,3,0,0,14,,-122.57898833333333,45.470398333333335,
20250806,4221,72,0,24345436,7982,12,20:30:49,20:30:49,20:34:04,20:34:04,4,0,0,14,,-122.57899333333333,45.471311666666665,15666.011
20250806,4221,72,0,24345436,7970,13,20:31:48,20:31:48,20:34:32,20:34:32,4,0,0,14,,-122.57900166666667,45.47378166666667,16643.70132
20250806,4221,72,0,24345436,7960,14,20:32:29,20:32:29,20:34:56,20:35:11,0,2,0,16,,-122.57900333333333,45.47575666666667,17316.27352
20250806,4221,72,0,24345436,8057,15,20:33:08,20:33:08,20:35:32,20:35:32,4,0,0,16,,-122.57897666666666,45.47737166666667,17975.72236
20250806,4221,72,0,24345436,8059,16,20:33:47,20:33:47,20:35:51,20:35:51,4,0,0,16,,-122.57894333333333,45.47927833333333,18612.20532
20250806,4221,72,0,24345436,8027,17,20:34:25,20:34:25,20:36:10,20:36:10,4,0,0,16,,-122.57891166666667,45.48117333333333,19242.1266
20250806,4221,72,0,24345436,,,,,20:36:28,20:36:37,3,0,0,16,,-122.57888,45.48220666666667,
20250806,4221,72,0,24345436,7964,18,20:35:15,20:35:15,20:37:03,20:37:38,0,2,2,16,,-122.57886333333333,45.48325833333333,20075.45996
20250806,4221,72,0,24345436,8029,19,20:36:09,20:36:09,20:38:10,20:38:10,4,0,0,16,,-122.57882166666667,45.48599333333333,20967.84844
20250806,4221,72,0,24345436,8040,20,20:37:03,20:37:03,20:38:37,20:38:37,4,0,0,16,,-122.57876,45.48839,21873.36028
20250806,4221,72,0,24345436,,,,,20:38:59,20:39:24,2,0,0,16,,-122.57872333333333,45.49012666666667,
20250806,4221,72,0,24345436,7984,21,20:38:00,20:38:00,20:39:43,20:40:01,0,1,1,16,,-122.5787,45.490775,22811.680519999998
20250806,4221,72,0,24345436,7935,22,20:38:42,20:38:42,20:40:20,20:40:20,4,0,0,16,,-122.578695,45.49278666666667,23408.7934
20250806,4221,72,0,24345436,7943,23,20:39:21,20:39:21,20:40:37,20:40:37,4,0,0,16,,-122.57868666666667,45.494195,23976.37872
20250806,4221,72,0,24345436,8031,24,20:39:56,20:39:56,20:40:54,20:41:10,0,0,1,15,,-122.57866166666666,45.495356666666666,24475.0664
20250806,4221,72,0,24345436,,,,,20:41:28,20:41:49,3,0,0,15,,-122.57864666666667,45.49672833333333,
20250806,4221,72,0,24345436,8023,25,20:41:00,20:41:00,20:42:16,20:42:34,0,1,0,16,,-122.57860333333333,45.49780666666667,25383.85908
20250806,4221,72,0,24345436,8052,26,20:41:24,20:41:24,20:43:00,20:43:00,4,0,0,16,,-122.57864166666667,45.50022166666667,26161.41816
20250806,4221,72,0,24345436,,,,,20:43:20,20:43:44,3,0,0,16,,-122.57863,45.501315,
