direction_id,route_id,geom
1,15,"LINESTRING (-122.557643 45.518208, -122.557643 45.518251, -122.557645 45.518339, -122.557648 45.518411, -122.557643 45.518521, -122.557638 45.518669, -122.557639 45.518731, -122.557638 45.518852, -122.557641 45.518946, -122.557645 45.51904, -122.557652 45.519159, -122.557697 45.519295, -122.557756 45.51943, -122.557797 45.519498)"
1,15,"LINESTRING (-122.557797 45.519498, -122.557822 45.519536, -122.55789 45.519637, -122.558054 45.519835, -122.558123 45.519942, -122.558174 45.520027, -122.558217 45.52012, -122.558237 45.52017, -122.558256 45.520233, -122.558278 45.520317, -122.558369 45.52039, -122.558342 45.520915, -122.558309 45.521709, -122.558302 45.522142, -122.558298 45.522438)"
1,15,"LINESTRING (-122.558298 45.522438, -122.558297 45.522497, -122.558296 45.522548, -122.558294 45.522623, -122.558293 45.522639, -122.558293 45.522662, -122.558291 45.52273, -122.558289 45.522788, -122.558274 45.523256, -122.55827 45.523365, -122.558255 45.523737, -122.558252 45.523832)"
1,15,"LINESTRING (-122.558252 45.523832, -122.558235 45.524258, -122.558223 45.52458, -122.558182 45.525631, -122.558163 45.526118)"
1,15,"LINESTRING (-122.558163 45.526118, -122.558161 45.526162, -122.55816 45.526279, -122.558151 45.526914, -122.558148 45.527171, -122.558145 45.52739, -122.558139 45.527861, -122.558137 45.528054, -122.558136 45.528094, -122.558123 45.528994, -122.558114 45.529486, -122.558267 45.529487, -122.559244 45.529484, -122.560035 45.529483, -122.560464 45.529482)"
1,15,"LINESTRING (-122.560464 45.529482, -122.561113 45.529481, -122.561828 45.529488, -122.561942 45.529477, -122.562054 45.52947, -122.562594 45.529468, -122.562812 45.529467)"
1,15,"LINESTRING (-122.562812 45.529467, -122.563 45.529466, -122.563066 45.529533, -122.563312 45.529537, -122.563337 45.529537, -122.563394 45.529538, -122.563465 45.529547, -122.563479 45.529549, -122.563548 45.529567, -122.563598 45.529588, -122.563654 45.529653, -122.56368 45.529748, -122.563661 45.529938, -122.56369 45.530105, -122.563858 45.530556)"
0,16,"LINESTRING (-122.672 45.520356, -122.672141 45.520394, -122.672199 45.52041, -122.672227 45.520417, -122.672797 45.520571, -122.673013 45.520629, -122.67312 45.520657, -122.673221 45.520683, -122.673417 45.520735, -122.674102 45.520919, -122.674417 45.521004, -122.675007 45.521162, -122.675127 45.521195, -122.675242 45.521227, -122.67582 45.52138, -122.676047 45.52144, -122.67611 45.521457, -122.676168 45.521473, -122.676272 45.521502, -122.676952 45.521682)"
0,16,"LINESTRING (-122.676952 45.521682, -122.67708 45.521716, -122.677146 45.521735, -122.677205 45.521751, -122.677162 45.521828, -122.676848 45.522399, -122.676775 45.522446, -122.676511 45.522939, -122.676486 45.523003, -122.676468 45.523068, -122.676459 45.523122, -122.676451 45.52319, -122.676473 45.523722, -122.676474 45.523777, -122.676474 45.523839, -122.676497 45.524491, -122.676527 45.525135, -122.676534 45.525203, -122.676508 45.525206, -122.675623 45.525222)"
0,16,"LINESTRING (-122.675623 45.525222, -122.675507 45.525224, -122.675481 45.525224, -122.674483 45.525242, -122.673462 45.52526, -122.673355 45.525261, -122.672598 45.525275)"
0,16,"LINESTRING (-122.672598 45.525275, -122.672572 45.525275, -122.672471 45.525276, -122.672349 45.525277, -122.67187 45.525287, -122.671787 45.52526, -122.671562 45.525259, -122.671455 45.525262, -122.671399 45.525262, -122.671289 45.525266, -122.671255 45.525269, -122.671022 45.525295, -122.670992 45.525298, -122.670863 45.5253, -122.670442 45.525307, -122.670408 45.525312, -122.670367 45.52532, -122.670232 45.525356, -122.670305 45.525505, -122.670393 45.52565, -122.67055 45.525854, -122.670651 45.525975, -122.670794 45.526144, -122.671083 45.526423, -122.6713 45.5266, -122.671609 45.52687, -122.671663 45.526913, -122.671727 45.526961, -122.671799 45.527024, -122.67186 45.527073, -122.671954 45.527148, -122.672687 45.527754, -122.672764 45.527816, -122.673018 45.528021)"
0,16,"LINESTRING (-122.673018 45.528021, -122.673183 45.528153, -122.673514 45.528433, -122.674221 45.529038, -122.674969 45.529655, -122.675059 45.529679, -122.675273 45.529858)"
0,16,"LINESTRING (-122.675273 45.529858, -122.675346 45.52992, -122.675381 45.52995, -122.675573 45.530123, -122.67592 45.530437, -122.676125 45.530609, -122.676436 45.530862, -122.676522 45.530924, -122.676598 45.530978, -122.676728 45.531064, -122.676814 45.531118, -122.676878 45.531155, -122.676981 45.531217, -122.677136 45.531308, -122.677781 45.531673, -122.678016 45.53181, -122.678311 45.531983, -122.678482 45.532082, -122.679271 45.532545, -122.679664 45.532767, -122.679776 45.532831, -122.679873 45.532892, -122.680009 45.532971)"
0,16,"LINESTRING (-122.680009 45.532971, -122.680266 45.53312, -122.681585 45.533888, -122.682002 45.534137, -122.682404 45.534387, -122.682794 45.534624, -122.683207 45.53486, -122.684 45.535322, -122.68479 45.535779, -122.685727 45.536327, -122.685849 45.5364, -122.686019 45.536492)"
0,16,"LINESTRING (-122.686019 45.536492, -122.686048 45.536508, -122.686291 45.536643, -122.687019 45.537068, -122.687344 45.537256, -122.688098 45.537692, -122.688469 45.537908, -122.688582 45.537972, -122.688711 45.538046, -122.688878 45.538143)"
0,16,"LINESTRING (-122.688878 45.538143, -122.688973 45.538199, -122.689199 45.53833, -122.689711 45.538628, -122.690156 45.538897, -122.690511 45.539114, -122.690851 45.539323, -122.691552 45.539754, -122.692235 45.540183, -122.692983 45.540642, -122.693637 45.541044, -122.693885 45.5412)"
0,16,"LINESTRING (-122.693885 45.5412, -122.694031 45.541292, -122.694819 45.541782, -122.695466 45.542149, -122.695589 45.542219, -122.695806 45.542352)"
0,16,"LINESTRING (-122.695806 45.542352, -122.696895 45.543021, -122.696935 45.543045, -122.697387 45.543329, -122.698168 45.543806, -122.698668 45.544119, -122.699033 45.544343)"
0,16,"LINESTRING (-122.699033 45.544343, -122.703308 45.546976, -122.704429 45.54766, -122.704884 45.547938, -122.705032 45.548025, -122.705277 45.548161, -122.705766 45.548407, -122.706244 45.548631, -122.706594 45.548799)"
0,16,"LINESTRING (-122.706594 45.548799, -122.706722 45.548861, -122.706947 45.54897, -122.707359 45.54917, -122.707478 45.549225, -122.707586 45.549275, -122.707764 45.549354, -122.708032 45.549464, -122.708329 45.549575, -122.709775 45.550108, -122.710703 45.550449, -122.71118 45.550619, -122.711413 45.550704, -122.711623 45.550776)"
0,16,"LINESTRING (-122.711623 45.550776, -122.711639 45.550781, -122.711896 45.550858, -122.712141 45.550918, -122.712382 45.55098, -122.712481 45.551008, -122.712594 45.551043, -122.712695 45.551077, -122.712813 45.551117, -122.713039 45.551198, -122.714023 45.551558, -122.714989 45.551918, -122.715445 45.552085, -122.71617 45.552345, -122.71687 45.552602, -122.717238 45.552736, -122.717441 45.552809)"
0,16,"LINESTRING (-122.717441 45.552809, -122.717603 45.552868, -122.718157 45.553072, -122.719336 45.553504, -122.720365 45.55388)"
0,16,"LINESTRING (-122.720365 45.55388, -122.720435 45.553906, -122.721538 45.554314, -122.723248 45.554934, -122.723858 45.55516)"
0,16,"LINESTRING (-122.723858 45.55516, -122.724736 45.555485, -122.725878 45.555904, -122.726197 45.556018, -122.726325 45.556065, -122.726441 45.556108, -122.726554 45.556154, -122.726734 45.556233, -122.726846 45.556285, -122.726928 45.556325, -122.727088 45.556406, -122.727226 45.556473, -122.727305 45.55651, -122.727405 45.556553, -122.727537 45.556606)"
0,16,"LINESTRING (-122.727537 45.556606, -122.727564 45.556617, -122.72769 45.556664, -122.727824 45.556713, -122.728075 45.556805, -122.728454 45.556941, -122.728607 45.556998, -122.729307 45.557255)"
0,16,"LINESTRING (-122.729307 45.557255, -122.729731 45.55741, -122.730663 45.557745, -122.730758 45.557779, -122.730872 45.557819, -122.731009 45.557868, -122.731088 45.557764, -122.731203 45.557618, -122.731416 45.557379, -122.732897 45.555574, -122.733271 45.555113, -122.733307 45.555037, -122.733332 45.554968, -122.733078 45.554852, -122.732662 45.554684, -122.73188 45.554366)"
0,16,"LINESTRING (-122.73188 45.554366, -122.731845 45.554353, -122.731396 45.55417, -122.731473 45.554093, -122.731509 45.554063, -122.73218 45.553648, -122.732818 45.554215, -122.733131 45.554505, -122.733224 45.554609, -122.73326 45.554665, -122.73328 45.554713, -122.733309 45.554826, -122.733332 45.554968, -122.733561 45.555091, -122.733838 45.555256, -122.734111 45.555445, -122.734268 45.555563, -122.734532 45.555797, -122.734743 45.555981, -122.734832 45.556058, -122.734962 45.556167, -122.735074 45.55625, -122.735111 45.556341, -122.735293 45.556456, -122.735519 45.556586, -122.735848 45.556756, -122.736126 45.556881, -122.736379 45.556983, -122.737162 45.557274, -122.737432 45.557384, -122.737695 45.557507, -122.737912 45.557623, -122.738131 45.557749, -122.738344 45.557885, -122.738533 45.558014, -122.739578 45.55882, -122.740076 45.559205, -122.740497 45.559523, -122.741807 45.560532, -122.742223 45.560854, -122.742669 45.561226, -122.742836 45.56129)"
0,16,"LINESTRING (-122.742836 45.56129, -122.742901 45.561343, -122.743083 45.561489, -122.743579 45.561884, -122.743809 45.56207, -122.744098 45.562303, -122.744571 45.562679)"
0,16,"LINESTRING (-122.744571 45.562679, -122.744612 45.562712, -122.745134 45.563129, -122.74554 45.563448, -122.746022 45.563811, -122.746653 45.564271, -122.746903 45.564447)"
0,16,"LINESTRING (-122.746903 45.564447, -122.747636 45.564962, -122.748286 45.56541, -122.749065 45.565934, -122.749774 45.566413, -122.754019 45.56928, -122.754406 45.569552, -122.754597 45.569701, -122.754778 45.569854, -122.754969 45.570034)"
0,16,"LINESTRING (-122.754969 45.570034, -122.755095 45.570153, -122.755241 45.570306, -122.755378 45.570465, -122.755626 45.570777, -122.755867 45.571149, -122.755989 45.571336)"
0,16,"LINESTRING (-122.755989 45.571336, -122.756103 45.571512, -122.756325 45.571824, -122.756514 45.572053, -122.756725 45.572282, -122.758089 45.573711, -122.759286 45.574978)"
0,16,"LINESTRING (-122.759286 45.574978, -122.759438 45.57514, -122.759553 45.575247, -122.759717 45.5754, -122.760636 45.576359, -122.760933 45.576668, -122.761685 45.577455, -122.76206 45.577588, -122.76217 45.577618, -122.762548 45.578035, -122.762842 45.578334, -122.76294 45.578418, -122.763309 45.578705, -122.763703 45.579024, -122.765344 45.580332, -122.765907 45.580766, -122.766177 45.580968, -122.766767 45.581413, -122.76754 45.582017, -122.767991 45.582418, -122.7682 45.582607, -122.768324 45.582711, -122.768443 45.582801, -122.768536 45.582881, -122.768584 45.582929, -122.768619 45.582972, -122.76865 45.583025, -122.768671 45.583063, -122.768681 45.583093, -122.768684 45.583124, -122.768681 45.583159, -122.768672 45.583189, -122.768646 45.583246, -122.768564 45.583274, -122.762141 45.586332, -122.757046 45.588758, -122.756323 45.589102, -122.755644 45.589429, -122.755597 45.589451)"
0,16,"LINESTRING (-122.755597 45.589451, -122.755495 45.589497, -122.755402 45.589532, -122.755326 45.589553, -122.755226 45.589573, -122.755086 45.589518, -122.75478 45.589418, -122.754269 45.589251, -122.753756 45.589084, -122.753344 45.58895, -122.752999 45.588841, -122.752676 45.588741)"
0,16,"LINESTRING (-122.752676 45.588741, -122.752423 45.588662, -122.752076 45.588546, -122.751858 45.588474, -122.751713 45.58842, -122.751596 45.588383, -122.75147 45.588345, -122.751565 45.588203, -122.751721 45.587985, -122.751821 45.587837, -122.751907 45.5877, -122.752095 45.58741, -122.752168 45.587297, -122.752324 45.587055, -122.752656 45.586543, -122.752737 45.586422, -122.752596 45.586389, -122.75179 45.586129, -122.751382 45.586751, -122.75185 45.586902, -122.752324 45.587055, -122.752168 45.587297, -122.752095 45.58741, -122.751958 45.587621)"
0,16,"LINESTRING (-122.751958 45.587621, -122.751907 45.5877, -122.751821 45.587837, -122.751721 45.587985, -122.751565 45.588203, -122.75147 45.588345, -122.751596 45.588383, -122.751713 45.58842, -122.751858 45.588474, -122.752076 45.588546, -122.752423 45.588662, -122.752999 45.588841, -122.753344 45.58895, -122.753756 45.589084, -122.754269 45.589251, -122.75478 45.589418, -122.754822 45.589431)"
0,16,"LINESTRING (-122.754822 45.589431, -122.755086 45.589518, -122.755226 45.589573, -122.755326 45.589553, -122.755402 45.589532, -122.755495 45.589497, -122.755597 45.589451, -122.756166 45.589178)"
0,16,"LINESTRING (-122.756166 45.589178, -122.756323 45.589102, -122.757046 45.588758, -122.762141 45.586332, -122.768564 45.583274, -122.768646 45.583246, -122.768789 45.583265, -122.768841 45.583275, -122.768888 45.583284, -122.768937 45.583298, -122.768978 45.583315, -122.769026 45.583337, -122.769128 45.583412, -122.769373 45.583628, -122.769662 45.583905, -122.769957 45.584174, -122.770043 45.58425, -122.770099 45.584294, -122.770341 45.584448, -122.770398 45.584477, -122.770508 45.584548, -122.770625 45.584616, -122.770815 45.584717, -122.771037 45.584847, -122.771096 45.584886, -122.771128 45.58491, -122.771157 45.584935, -122.771433 45.585196, -122.77147 45.585236)"
0,16,"LINESTRING (-122.77147 45.585236, -122.771485 45.585252, -122.772406 45.586162, -122.772535 45.586312)"
0,16,"LINESTRING (-122.772535 45.586312, -122.772619 45.586409, -122.772785 45.586598, -122.772922 45.586735, -122.773048 45.586854, -122.773251 45.587016, -122.773428 45.587145, -122.773613 45.587268, -122.773685 45.587324, -122.773716 45.587352)"
0,16,"LINESTRING (-122.773716 45.587352, -122.773748 45.587383, -122.773802 45.587443, -122.773831 45.587487, -122.773824 45.587549, -122.773801 45.58759, -122.773727 45.587665, -122.774119 45.587875, -122.774469 45.588071, -122.775341 45.588544, -122.776324 45.589077)"
0,16,"LINESTRING (-122.776324 45.589077, -122.776568 45.589209, -122.777394 45.589662, -122.777734 45.589854, -122.77813 45.590093, -122.77828 45.590182, -122.778495 45.590331, -122.778837 45.590592, -122.779255 45.590974, -122.779295 45.591061, -122.780059 45.591801, -122.780809 45.592538, -122.781019 45.592748)"
0,16,"LINESTRING (-122.781019 45.592748, -122.781344 45.593073, -122.78176 45.593521, -122.781878 45.593583, -122.782082 45.593797, -122.782273 45.594023, -122.782663 45.594497, -122.782658 45.594582, -122.782862 45.59485)"
0,16,"LINESTRING (-122.782862 45.59485, -122.783119 45.595186, -122.78358 45.595806, -122.783719 45.595887, -122.784372 45.596752, -122.784447 45.596858, -122.784611 45.597078)"
0,16,"LINESTRING (-122.784611 45.597078, -122.785552 45.598332, -122.785708 45.598537)"
0,16,"LINESTRING (-122.785708 45.598537, -122.785784 45.598635, -122.785844 45.598716, -122.785896 45.598788, -122.786319 45.599354, -122.786538 45.599673, -122.786691 45.599911)"
0,16,"LINESTRING (-122.786691 45.599911, -122.786745 45.599996, -122.787152 45.600667, -122.78738 45.601035, -122.787484 45.601186)"
0,16,"LINESTRING (-122.787484 45.601186, -122.787572 45.601316, -122.787784 45.601595, -122.788032 45.601923, -122.789144 45.603276, -122.789312 45.603479)"
0,16,"LINESTRING (-122.789312 45.603479, -122.789426 45.603617, -122.789445 45.603735, -122.790052 45.604468, -122.790422 45.604917, -122.790571 45.605, -122.791332 45.605916, -122.79183 45.60649, -122.792289 45.606979, -122.792715 45.607405, -122.79316 45.607828, -122.793448 45.608086, -122.79591 45.610385, -122.796134 45.610594)"
0,16,"LINESTRING (-122.796134 45.610594, -122.796885 45.611296, -122.797655 45.611997, -122.797968 45.612264, -122.798371 45.612584, -122.798772 45.612871, -122.799829 45.61354, -122.799998 45.613644)"
0,16,"LINESTRING (-122.799998 45.613644, -122.801528 45.614588, -122.806433 45.617604, -122.806832 45.617848, -122.806931 45.617905, -122.809034 45.619202, -122.809534 45.619513, -122.81003 45.619834, -122.810323 45.620042, -122.810605 45.620266, -122.811004 45.620631, -122.81108 45.620701)"
0,16,"LINESTRING (-122.81108 45.620701, -122.811368 45.620965, -122.811806 45.62141, -122.812584 45.622171, -122.812941 45.622494, -122.813331 45.622825, -122.813763 45.623171, -122.814235 45.623527, -122.815411 45.624374, -122.816597 45.625215, -122.81665 45.625253)"
0,16,"LINESTRING (-122.81665 45.625253, -122.817529 45.62587, -122.818081 45.626239, -122.81849 45.626507, -122.818352 45.626606, -122.81806 45.626792, -122.817785 45.626955, -122.817226 45.627279, -122.815492 45.628313, -122.815149 45.628512, -122.81501 45.628603, -122.814919 45.628678, -122.814846 45.628756, -122.814771 45.628866, -122.814741 45.628927, -122.814708 45.628999, -122.814692 45.629069, -122.814682 45.629126, -122.814681 45.629194, -122.81469 45.629257, -122.814703 45.629332, -122.814726 45.629401, -122.814764 45.629473, -122.814799 45.629531, -122.814852 45.629607, -122.814915 45.629675, -122.815003 45.62975, -122.815265 45.629934, -122.815491 45.630087, -122.815678 45.630103, -122.815786 45.630094, -122.815892 45.630068, -122.815987 45.630031, -122.816056 45.629985, -122.816117 45.629919, -122.816149 45.629858, -122.816164 45.629799, -122.816162 45.629672, -122.815747 45.629296, -122.815353 45.628947, -122.815273 45.628875, -122.815173 45.628935, -122.815111 45.628988, -122.815055 45.629035, -122.815015 45.629069, -122.814991 45.629106, -122.814984 45.629156, -122.814999 45.629192, -122.815099 45.629345, -122.815124 45.629398, -122.81516 45.629436, -122.815189 45.629448, -122.815219 45.62945, -122.815299 45.629433, -122.815446 45.629391, -122.815466 45.629385)"
1,16,"LINESTRING (-122.815466 45.629385, -122.815547 45.629362, -122.81563 45.629335, -122.815747 45.629296, -122.816162 45.629672, -122.816164 45.629799, -122.816149 45.629858, -122.816117 45.629919, -122.816056 45.629985, -122.815987 45.630031, -122.815892 45.630068, -122.815786 45.630094, -122.815678 45.630103, -122.815491 45.630087, -122.815265 45.629934, -122.815003 45.62975, -122.814915 45.629675, -122.814852 45.629607, -122.814799 45.629531, -122.814764 45.629473, -122.814726 45.629401, -122.814703 45.629332, -122.81469 45.629257, -122.814681 45.629194, -122.814682 45.629126, -122.814692 45.629069, -122.814708 45.628999, -122.814741 45.628927, -122.814771 45.628866, -122.814846 45.628756, -122.814919 45.628678, -122.81501 45.628603, -122.815149 45.628512, -122.815492 45.628313, -122.817226 45.627279, -122.817785 45.626955, -122.81806 45.626792, -122.818352 45.626606, -122.81849 45.626507, -122.818081 45.626239, -122.817529 45.62587, -122.816597 45.625215, -122.816542 45.625176)"
1,16,"LINESTRING (-122.816542 45.625176, -122.815411 45.624374, -122.814235 45.623527, -122.813763 45.623171, -122.813331 45.622825, -122.812941 45.622494, -122.812584 45.622171, -122.811806 45.62141, -122.811492 45.621092)"
1,16,"LINESTRING (-122.811492 45.621092, -122.811368 45.620965, -122.811004 45.620631, -122.810605 45.620266, -122.810323 45.620042, -122.81003 45.619834, -122.809534 45.619513, -122.809034 45.619202, -122.807133 45.61803)"
1,16,"LINESTRING (-122.807133 45.61803, -122.806931 45.617905, -122.806832 45.617848, -122.806433 45.617604, -122.801742 45.61472)"
1,16,"LINESTRING (-122.801742 45.61472, -122.801528 45.614588, -122.799829 45.61354, -122.798772 45.612871, -122.798371 45.612584, -122.797968 45.612264, -122.797655 45.611997, -122.796885 45.611296, -122.79591 45.610385, -122.795735 45.610221)"
1,16,"LINESTRING (-122.795735 45.610221, -122.793448 45.608086, -122.79316 45.607828, -122.792715 45.607405, -122.792289 45.606979, -122.79183 45.60649, -122.791332 45.605916, -122.790571 45.605, -122.790543 45.604874, -122.790167 45.604424, -122.789566 45.603691, -122.789426 45.603617, -122.789337 45.60351)"
1,16,"LINESTRING (-122.789337 45.60351, -122.789144 45.603276, -122.788032 45.601923, -122.787944 45.601807)"
1,16,"LINESTRING (-122.787944 45.601807, -122.787784 45.601595, -122.787572 45.601316, -122.78738 45.601035, -122.787152 45.600667, -122.786745 45.599996, -122.786538 45.599673, -122.786319 45.599354, -122.785936 45.598841)"
1,16,"LINESTRING (-122.785936 45.598841, -122.785896 45.598788, -122.785844 45.598716, -122.785784 45.598635, -122.785552 45.598332, -122.784447 45.596858, -122.784372 45.596752, -122.784063 45.596343)"
1,16,"LINESTRING (-122.784063 45.596343, -122.783719 45.595887, -122.783695 45.595756, -122.782776 45.594539, -122.782663 45.594497)"
1,16,"LINESTRING (-122.782663 45.594497, -122.782625 45.594451, -122.782273 45.594023, -122.782082 45.593797, -122.781878 45.593583, -122.781866 45.593481, -122.781444 45.593035, -122.780902 45.592485, -122.780612 45.592203)"
1,16,"LINESTRING (-122.780612 45.592203, -122.780553 45.592145, -122.779863 45.591462, -122.779386 45.591008, -122.779255 45.590974, -122.778837 45.590592, -122.778495 45.590331, -122.77828 45.590182)"
1,16,"LINESTRING (-122.77828 45.590182, -122.778203 45.590136, -122.77813 45.590093, -122.777734 45.589854, -122.777394 45.589662, -122.776568 45.589209, -122.775341 45.588544, -122.774895 45.588302)"
1,16,"LINESTRING (-122.774895 45.588302, -122.774469 45.588071, -122.774346 45.587893, -122.77396 45.587531, -122.773812 45.587409, -122.773748 45.587383, -122.773685 45.587324, -122.773613 45.587268, -122.773428 45.587145, -122.773251 45.587016, -122.773048 45.586854, -122.772922 45.586735, -122.772785 45.586598, -122.772698 45.586499)"
1,16,"LINESTRING (-122.772698 45.586499, -122.772619 45.586409, -122.772406 45.586162, -122.771519 45.585285)"
1,16,"LINESTRING (-122.771519 45.585285, -122.771485 45.585252, -122.771433 45.585196, -122.771157 45.584935, -122.771128 45.58491, -122.771096 45.584886, -122.771037 45.584847, -122.770815 45.584717, -122.770625 45.584616, -122.770508 45.584548, -122.770398 45.584477, -122.770341 45.584448, -122.770099 45.584294, -122.770043 45.58425, -122.769957 45.584174, -122.769662 45.583905, -122.769373 45.583628, -122.769128 45.583412, -122.769026 45.583337, -122.768978 45.583315, -122.768937 45.583298, -122.768888 45.583284, -122.768841 45.583275, -122.768789 45.583265, -122.768646 45.583246, -122.768564 45.583274, -122.762141 45.586332, -122.757046 45.588758, -122.756323 45.589102, -122.755597 45.589451, -122.755495 45.589497, -122.755402 45.589532, -122.755326 45.589553, -122.755226 45.589573, -122.755086 45.589518, -122.75478 45.589418, -122.754269 45.589251, -122.753756 45.589084, -122.753344 45.58895, -122.752999 45.588841, -122.752676 45.588741)"
1,16,"LINESTRING (-122.752676 45.588741, -122.752423 45.588662, -122.752076 45.588546, -122.751858 45.588474, -122.751713 45.58842, -122.751596 45.588383, -122.75147 45.588345, -122.751565 45.588203, -122.751721 45.587985, -122.751821 45.587837, -122.751907 45.5877, -122.752095 45.58741, -122.752168 45.587297, -122.752324 45.587055, -122.752656 45.586543, -122.752737 45.586422, -122.752596 45.586389, -122.75179 45.586129, -122.751382 45.586751, -122.75185 45.586902, -122.752324 45.587055, -122.752168 45.587297, -122.752095 45.58741, -122.751958 45.587621)"
1,16,"LINESTRING (-122.751958 45.587621, -122.751907 45.5877, -122.751821 45.587837, -122.751721 45.587985, -122.751565 45.588203, -122.75147 45.588345, -122.751596 45.588383, -122.751713 45.58842, -122.751858 45.588474, -122.752076 45.588546, -122.752423 45.588662, -122.752999 45.588841, -122.753344 45.58895, -122.753756 45.589084, -122.754269 45.589251, -122.75478 45.589418, -122.754822 45.589431)"
1,16,"LINESTRING (-122.754822 45.589431, -122.755086 45.589518, -122.755226 45.589573, -122.755326 45.589553, -122.755402 45.589532, -122.755495 45.589497, -122.755597 45.589451, -122.756166 45.589178)"
1,16,"LINESTRING (-122.756166 45.589178, -122.756323 45.589102, -122.757046 45.588758, -122.762141 45.586332, -122.768564 45.583274, -122.768646 45.583246, -122.768672 45.583189, -122.768681 45.583159, -122.768684 45.583124, -122.768681 45.583093, -122.768671 45.583063, -122.76865 45.583025, -122.768619 45.582972, -122.768584 45.582929, -122.768536 45.582881, -122.768443 45.582801, -122.768324 45.582711, -122.7682 45.582607, -122.767991 45.582418, -122.76754 45.582017, -122.766767 45.581413, -122.766177 45.580968, -122.765907 45.580766, -122.765344 45.580332, -122.763703 45.579024, -122.763309 45.578705, -122.76294 45.578418, -122.762842 45.578334, -122.762548 45.578035, -122.76217 45.577618, -122.761604 45.577107, -122.761167 45.576722, -122.760933 45.576668, -122.760636 45.576359, -122.759717 45.5754)"
1,16,"LINESTRING (-122.759717 45.5754, -122.759697 45.575382, -122.759553 45.575247, -122.759438 45.57514, -122.758089 45.573711, -122.756725 45.572282, -122.756514 45.572053, -122.756325 45.571824, -122.756103 45.571512, -122.755867 45.571149, -122.755626 45.570777, -122.755378 45.570465, -122.755241 45.570306, -122.755095 45.570153, -122.754778 45.569854, -122.754597 45.569701, -122.754406 45.569552)"
1,16,"LINESTRING (-122.754406 45.569552, -122.754019 45.56928, -122.749774 45.566413, -122.749065 45.565934, -122.748286 45.56541, -122.747636 45.564962, -122.746653 45.564271, -122.746363 45.564059)"
1,16,"LINESTRING (-122.746363 45.564059, -122.746022 45.563811, -122.74554 45.563448, -122.745134 45.563129, -122.744673 45.562761)"
1,16,"LINESTRING (-122.744673 45.562761, -122.744612 45.562712, -122.744098 45.562303, -122.743809 45.56207, -122.743579 45.561884, -122.743083 45.561489, -122.742836 45.56129)"
1,16,"LINESTRING (-122.742836 45.56129, -122.742821 45.561254, -122.742796 45.561192, -122.742407 45.560878, -122.742309 45.560801, -122.740549 45.559444, -122.739649 45.558765, -122.738772 45.558083, -122.738578 45.557939, -122.738181 45.55768, -122.737733 45.557438, -122.737496 45.557325, -122.737249 45.557223, -122.736448 45.556922, -122.736184 45.556818, -122.735926 45.556702, -122.735708 45.556595, -122.735594 45.556531, -122.735383 45.556397, -122.735209 45.556279, -122.735074 45.55625, -122.734962 45.556167, -122.734832 45.556058, -122.734743 45.555981, -122.734532 45.555797, -122.734268 45.555563, -122.734111 45.555445, -122.733838 45.555256, -122.733561 45.555091, -122.733332 45.554968, -122.733078 45.554852, -122.732662 45.554684, -122.73188 45.554366)"
1,16,"LINESTRING (-122.73188 45.554366, -122.731845 45.554353, -122.731396 45.55417, -122.731473 45.554093, -122.731509 45.554063, -122.73218 45.553648, -122.732818 45.554215, -122.733131 45.554505, -122.733224 45.554609, -122.73326 45.554665, -122.73328 45.554713, -122.733309 45.554826, -122.733332 45.554968, -122.733307 45.555037, -122.733271 45.555113, -122.732897 45.555574, -122.731416 45.557379, -122.731203 45.557618, -122.731088 45.557764, -122.731009 45.557868, -122.730872 45.557819, -122.730758 45.557779, -122.730663 45.557745, -122.729884 45.557465)"
1,16,"LINESTRING (-122.729884 45.557465, -122.729731 45.55741, -122.728607 45.556998, -122.728454 45.556941, -122.728075 45.556805, -122.727824 45.556713, -122.72769 45.556664, -122.727537 45.556606, -122.727405 45.556553, -122.727305 45.55651, -122.727226 45.556473, -122.727088 45.556406, -122.726928 45.556325, -122.726846 45.556285, -122.726734 45.556233, -122.726554 45.556154, -122.726441 45.556108, -122.726325 45.556065, -122.726197 45.556018, -122.725878 45.555904, -122.724736 45.555485, -122.723931 45.555187)"
1,16,"LINESTRING (-122.723931 45.555187, -122.723248 45.554934, -122.721538 45.554314, -122.720435 45.553906, -122.720186 45.553815)"
1,16,"LINESTRING (-122.720186 45.553815, -122.719336 45.553504, -122.718157 45.553072, -122.717674 45.552894)"
1,16,"LINESTRING (-122.717674 45.552894, -122.717603 45.552868, -122.717238 45.552736, -122.71687 45.552602, -122.71617 45.552345, -122.715445 45.552085, -122.714989 45.551918, -122.714023 45.551558, -122.713217 45.551264)"
1,16,"LINESTRING (-122.713217 45.551264, -122.713039 45.551198, -122.712813 45.551117, -122.712695 45.551077, -122.712594 45.551043, -122.712481 45.551008, -122.712382 45.55098, -122.712141 45.550918, -122.711896 45.550858, -122.711639 45.550781, -122.711413 45.550704, -122.71118 45.550619, -122.710703 45.550449, -122.709775 45.550108, -122.708329 45.549575, -122.708032 45.549464, -122.707764 45.549354, -122.707586 45.549275, -122.707478 45.549225, -122.707359 45.54917, -122.706947 45.54897, -122.706722 45.548861, -122.706244 45.548631, -122.70586 45.548451)"
